,image,label,dataset_split
3125,3326.jpg,0,train
3126,3327.jpg,0,train
3127,3328.jpg,0,train
3128,3329.jpg,0,val
3129,3330.jpg,0,train
3130,3331.jpg,0,train
3131,3332.jpg,0,test
3132,3333.jpg,0,test
3133,3334.jpg,0,train
3134,3335.jpg,0,test
3135,3336.jpg,0,train
3136,3337.jpg,0,train
3137,3338.jpg,0,train
3138,3339.jpg,0,train
3139,3340.jpg,0,train
3140,3341.jpg,0,train
3141,3342.jpg,0,train
3142,3343.jpg,0,train
3143,3344.jpg,0,train
3144,3345.jpg,0,train
3145,3346.jpg,0,train
3146,3347.jpg,0,train
3147,3348.jpg,0,train
3148,3349.jpg,0,train
3149,3350.jpg,0,train
3150,3351.jpg,0,train
3151,3352.jpg,0,train
3152,3353.jpg,0,train
3153,3354.jpg,0,train
3154,3355.jpg,0,train
3155,3356.jpg,0,train
3156,3357.jpg,0,train
3157,3358.jpg,0,train
3158,3359.jpg,0,test
3159,3360.jpg,0,train
3160,3361.jpg,0,test
3161,3362.jpg,0,test
3162,3363.jpg,0,train
3163,3364.jpg,0,val
3164,3365.jpg,0,train
3165,3366.jpg,0,train
3166,3367.jpg,0,test
3167,3368.jpg,0,test
3168,3369.jpg,0,val
3169,3370.jpg,0,train
3170,3371.jpg,0,train
3171,3372.jpg,0,train
3172,3373.jpg,0,test
3173,3374.jpg,0,train
3174,3375.jpg,0,train
3175,3376.jpg,0,train
3176,3377.jpg,0,test
3177,3378.jpg,0,test
3178,3379.jpg,0,val
3179,3380.jpg,0,train
3180,3381.jpg,0,train
3181,3382.jpg,0,train
3182,3383.jpg,0,train
3183,3384.jpg,0,train
3184,3385.jpg,0,test
3185,3386.jpg,0,train
3186,3387.jpg,0,train
3187,3388.jpg,0,train
3188,3389.jpg,0,train
3189,3390.jpg,0,val
3190,3391.jpg,0,train
3191,3392.jpg,0,val
3192,3393.jpg,0,val
3193,3394.jpg,0,train
3194,3395.jpg,0,train
3195,3396.jpg,0,train
3196,3397.jpg,0,train
3197,3398.jpg,0,test
3198,3399.jpg,0,train
3199,3400.jpg,0,train
3200,3401.jpg,0,train
3201,3402.jpg,0,train
3202,3403.jpg,0,train
3203,3404.jpg,0,train
3204,3405.jpg,0,train
3205,3406.jpg,0,train
3206,3407.jpg,0,train
3207,3408.jpg,0,train
3208,3409.jpg,0,test
3209,3410.jpg,0,train
3210,3411.jpg,0,test
3211,3412.jpg,0,test
3212,3413.jpg,0,train
3213,3414.jpg,0,train
3214,3415.jpg,0,test
3215,3416.jpg,0,train
3216,3417.jpg,0,train
3217,3418.jpg,0,val
3218,3419.jpg,0,train
3219,3420.jpg,0,test
3220,3421.jpg,0,train
3221,3422.jpg,0,test
3222,3423.jpg,0,test
3223,3424.jpg,0,train
3224,3425.jpg,0,test
3225,3426.jpg,0,train
3226,3427.jpg,0,train
3227,3428.jpg,0,train
3228,3429.jpg,0,train
3229,3430.jpg,0,train
3230,3431.jpg,0,train
3231,3432.jpg,0,train
3232,3433.jpg,0,train
3233,3434.jpg,0,val
3234,3435.jpg,0,train
3235,3436.jpg,0,train
3236,3437.jpg,0,train
3237,3438.jpg,0,train
3238,3439.jpg,0,test
3239,3440.jpg,0,train
3240,3441.jpg,0,train
3241,3442.jpg,0,val
3242,3443.jpg,0,train
3243,3444.jpg,0,val
3244,3445.jpg,0,train
3245,3446.jpg,0,train
3246,3447.jpg,0,train
3247,3448.jpg,0,train
3248,3449.jpg,0,train
3249,3450.jpg,0,train
3250,3451.jpg,0,train
3251,3452.jpg,0,train
3252,3453.jpg,0,train
3253,3454.jpg,0,test
3254,3455.jpg,0,val
3255,3456.jpg,0,train
3256,3457.jpg,0,val
3257,3458.jpg,0,train
3258,3459.jpg,0,train
3259,3460.jpg,0,train
3260,3461.jpg,0,test
3261,3462.jpg,0,train
3262,3463.jpg,0,train
3263,3464.jpg,0,train
3264,3465.jpg,0,train
3265,3466.jpg,0,train
3266,3467.jpg,0,train
3267,3468.jpg,0,val
3268,3469.jpg,0,train
3269,3470.jpg,0,train
3270,3471.jpg,0,train
3271,3472.jpg,0,train
3272,3473.jpg,0,train
3273,3474.jpg,0,val
3274,3475.jpg,0,test
3275,3476.jpg,0,test
3276,3477.jpg,0,test
3277,3478.jpg,0,train
3278,3479.jpg,0,train
3279,3480.jpg,0,train
3280,3481.jpg,0,train
3281,3482.jpg,0,train
3282,3483.jpg,0,train
3283,3484.jpg,0,train
3284,3485.jpg,0,test
3285,3486.jpg,0,test
3286,3487.jpg,0,train
3287,3488.jpg,0,train
3288,3489.jpg,0,test
3289,3490.jpg,0,val
3290,3491.jpg,0,train
3291,3492.jpg,0,train
3292,3493.jpg,0,test
3293,3494.jpg,0,test
3294,3495.jpg,0,test
3295,3496.jpg,0,train
3296,3497.jpg,0,train
3297,3498.jpg,0,val
3298,3499.jpg,0,train
3299,3500.jpg,0,train
3300,3501.jpg,0,train
3301,3502.jpg,0,train
3302,3503.jpg,0,val
3303,3504.jpg,0,train
3304,3505.jpg,0,train
3305,3506.jpg,0,test
3306,3507.jpg,0,train
3307,3508.jpg,0,test
3308,3509.jpg,0,train
3309,3510.jpg,0,train
3310,3511.jpg,0,train
3311,3512.jpg,0,train
3312,3513.jpg,0,train
3313,3514.jpg,0,train
3314,3515.jpg,0,train
3315,3516.jpg,0,train
3316,3517.jpg,0,test
3317,3518.jpg,0,train
3318,3519.jpg,0,train
3319,3520.jpg,0,test
3320,3521.jpg,0,train
3321,3522.jpg,0,train
3322,3523.jpg,0,train
3323,3524.jpg,0,train
3324,3525.jpg,0,train
3325,3526.jpg,0,train
3326,3527.jpg,0,test
3327,3528.jpg,0,val
3328,3529.jpg,0,train
3329,3530.jpg,0,train
3330,3531.jpg,0,train
3331,3532.jpg,0,train
3332,3533.jpg,0,test
3333,3534.jpg,0,val
3334,3535.jpg,0,test
3335,3536.jpg,0,test
3336,3537.jpg,0,train
3337,3538.jpg,0,train
3338,3539.jpg,0,train
3339,3540.jpg,0,train
3340,3541.jpg,0,test
3341,3542.jpg,0,val
3342,3543.jpg,0,train
3343,3544.jpg,0,val
3344,3545.jpg,0,train
3345,3546.jpg,0,train
3346,3547.jpg,0,train
3347,3548.jpg,0,train
3348,3549.jpg,0,train
3349,3550.jpg,0,val
3350,3551.jpg,0,test
3351,3552.jpg,0,train
3352,3553.jpg,0,train
3353,3554.jpg,0,test
3354,3555.jpg,0,val
3355,3556.jpg,0,train
3356,3557.jpg,0,train
3357,3558.jpg,0,train
3358,3559.jpg,0,train
3359,3560.jpg,0,test
3360,3561.jpg,0,test
3361,3562.jpg,0,train
3362,3563.jpg,0,train
3363,3564.jpg,0,train
3364,3565.jpg,0,train
3365,3566.jpg,0,train
3366,3567.jpg,0,train
3367,3568.jpg,0,test
3368,3569.jpg,0,test
3369,3570.jpg,0,train
3370,3571.jpg,0,train
3371,3572.jpg,0,train
3372,3573.jpg,0,train
3373,3574.jpg,0,train
3374,3575.jpg,0,train
3375,3576.jpg,0,train
3376,3577.jpg,0,train
3377,3578.jpg,0,train
3378,3579.jpg,0,train
3379,3580.jpg,0,test
3380,3581.jpg,0,train
3381,3582.jpg,0,train
3382,3583.jpg,0,train
3383,3584.jpg,0,train
3384,3585.jpg,0,train
3385,3586.jpg,0,train
3386,3587.jpg,0,val
3387,3588.jpg,0,train
3388,3589.jpg,0,train
3389,3590.jpg,0,train
3390,3591.jpg,0,train
3391,3592.jpg,0,train
3392,3593.jpg,0,test
3393,3594.jpg,0,train
3394,3595.jpg,0,train
3395,3596.jpg,0,train
3396,3597.jpg,0,test
3397,3598.jpg,0,train
3398,3599.jpg,0,train
3399,3600.jpg,0,train
3400,3601.jpg,0,train
3401,3602.jpg,0,train
3402,3603.jpg,0,train
3403,3604.jpg,0,test
3404,3605.jpg,0,train
3405,3606.jpg,0,train
3406,3607.jpg,0,test
3407,3608.jpg,0,train
3408,3609.jpg,0,train
3409,3610.jpg,0,train
3410,3611.jpg,0,train
3411,3612.jpg,0,train
3412,3613.jpg,0,train
3413,3614.jpg,0,train
3414,3615.jpg,0,test
3415,3616.jpg,0,test
3416,3617.jpg,0,train
3417,3618.jpg,0,val
3418,3619.jpg,0,test
3419,3620.jpg,0,train
3420,3621.jpg,0,train
3421,3622.jpg,0,train
3422,3623.jpg,0,train
3423,3624.jpg,0,test
3424,3625.jpg,0,train
3425,3626.jpg,0,train
3426,3627.jpg,0,train
3427,3628.jpg,0,train
3428,3629.jpg,0,train
3429,3630.jpg,0,train
3430,3631.jpg,0,train
3431,3632.jpg,0,train
3432,3633.jpg,0,train
3433,3634.jpg,0,train
3434,3635.jpg,0,train
3435,3636.jpg,0,train
3436,3637.jpg,0,train
3437,3638.jpg,0,val
3438,3639.jpg,0,test
3439,3640.jpg,0,val
3440,3641.jpg,0,train
3441,3642.jpg,0,train
3442,3643.jpg,0,test
3443,3644.jpg,0,train
3444,3645.jpg,0,train
3445,3646.jpg,0,train
3446,3647.jpg,0,val
3447,3648.jpg,0,train
3448,3649.jpg,0,test
3449,3650.jpg,0,train
3450,3651.jpg,0,test
3451,3652.jpg,0,train
3452,3653.jpg,0,train
3453,3654.jpg,0,train
3454,3655.jpg,0,train
3455,3656.jpg,0,val
3456,3657.jpg,0,train
3457,3658.jpg,0,test
3458,3659.jpg,0,val
3459,3660.jpg,0,train
3460,3661.jpg,0,train
3461,3662.jpg,0,train
3462,3663.jpg,0,test
3463,3664.jpg,0,val
3464,3665.jpg,0,val
3465,3666.jpg,0,train
3466,3667.jpg,0,train
3467,3668.jpg,0,train
3468,3669.jpg,0,train
3469,3670.jpg,0,train
3470,3671.jpg,0,test
3471,3672.jpg,0,test
3472,3673.jpg,0,train
3473,3674.jpg,0,train
3474,3675.jpg,0,train
3475,3676.jpg,0,train
3476,3677.jpg,0,val
3477,3678.jpg,0,test
3478,3679.jpg,0,test
3479,3680.jpg,0,train
3480,3681.jpg,0,train
3481,3682.jpg,0,train
3482,3683.jpg,0,train
3483,3684.jpg,0,train
3484,3685.jpg,0,train
3485,3686.jpg,0,train
3486,3687.jpg,0,train
3487,3688.jpg,0,train
3488,3689.jpg,0,train
3489,3690.jpg,0,test
3490,3691.jpg,0,test
3491,3692.jpg,0,train
3492,3693.jpg,0,train
3493,3694.jpg,0,val
3494,3695.jpg,0,val
3495,3696.jpg,0,test
3496,3697.jpg,0,train
3497,3698.jpg,0,train
3498,3699.jpg,0,train
3499,3700.jpg,0,train
3500,3701.jpg,0,train
3501,3702.jpg,0,val
3502,3703.jpg,0,train
3503,3704.jpg,0,test
3504,3705.jpg,0,val
3505,3706.jpg,0,train
3506,3707.jpg,0,val
3507,3708.jpg,0,train
3508,3709.jpg,0,train
3509,3710.jpg,0,train
3510,3711.jpg,0,train
3511,3712.jpg,0,train
3512,3713.jpg,0,train
3513,3714.jpg,0,train
3514,3715.jpg,0,train
3515,3716.jpg,0,train
3516,3717.jpg,0,train
3517,3718.jpg,0,train
3518,3719.jpg,0,test
3519,3720.jpg,0,train
3520,3721.jpg,0,train
3521,3722.jpg,0,train
3522,3723.jpg,0,train
3523,3724.jpg,0,train
3524,3725.jpg,0,test
3525,3726.jpg,0,train
3526,3727.jpg,0,train
3527,3728.jpg,0,train
3528,3729.jpg,0,test
3529,3730.jpg,0,train
3530,3731.jpg,0,test
3531,3732.jpg,0,train
3532,3733.jpg,0,train
3533,3734.jpg,0,train
3534,3735.jpg,0,test
3535,3736.jpg,0,test
3536,3737.jpg,0,test
3537,3738.jpg,0,train
3538,3739.jpg,0,train
3539,3740.jpg,0,train
3540,3741.jpg,0,train
3541,3742.jpg,0,test
3542,3743.jpg,0,train
3543,3744.jpg,0,val
3544,3745.jpg,0,test
3545,3746.jpg,0,test
3546,3747.jpg,0,train
3547,3748.jpg,0,test
3548,3749.jpg,0,train
3549,3750.jpg,0,train
3550,3751.jpg,0,train
3551,3752.jpg,0,test
3552,3753.jpg,0,train
3553,3754.jpg,0,train
3554,3755.jpg,0,train
3555,3756.jpg,0,train
3556,3757.jpg,0,train
3557,3758.jpg,0,train
3558,3759.jpg,0,test
3559,3760.jpg,0,train
3560,3761.jpg,0,train
3561,3762.jpg,0,train
3562,3763.jpg,0,train
3563,3764.jpg,0,test
3564,3765.jpg,0,train
3565,3766.jpg,0,train
3566,3767.jpg,0,train
3567,3768.jpg,0,train
3568,3769.jpg,0,train
3569,3770.jpg,0,train
3570,3771.jpg,0,test
3571,3772.jpg,0,val
3572,3773.jpg,0,train
3573,3774.jpg,0,train
3574,3775.jpg,0,train
3575,3776.jpg,0,train
3576,3777.jpg,0,train
3577,3778.jpg,0,test
3578,3779.jpg,0,test
3579,3780.jpg,0,test
3580,3781.jpg,0,test
3581,3782.jpg,0,test
3582,3783.jpg,0,test
3583,3784.jpg,0,train
3584,3785.jpg,0,train
3585,3786.jpg,0,train
3586,3787.jpg,0,train
3587,3788.jpg,0,val
3588,3789.jpg,0,test
3589,3790.jpg,0,val
3590,3791.jpg,0,train
3591,3792.jpg,0,train
3592,3793.jpg,0,test
3593,3794.jpg,0,train
3594,3795.jpg,0,train
3595,3796.jpg,0,train
3596,3797.jpg,0,train
3597,3798.jpg,0,train
3598,3799.jpg,0,test
3599,3800.jpg,0,train
3600,3801.jpg,0,train
3601,3802.jpg,0,train
3602,3803.jpg,0,train
3603,3804.jpg,0,train
3604,3805.jpg,0,train
3605,3806.jpg,0,train
3606,3807.jpg,0,train
3607,3808.jpg,0,test
3608,3809.jpg,0,test
3609,3810.jpg,0,train
3610,3811.jpg,0,test
3611,3812.jpg,0,test
3612,3813.jpg,0,train
3613,3814.jpg,0,train
3614,3815.jpg,0,val
3615,3816.jpg,0,train
3616,3817.jpg,0,test
3617,3818.jpg,0,test
3618,3819.jpg,0,val
3619,3820.jpg,0,train
3620,3821.jpg,0,train
3621,3822.jpg,0,test
3622,3823.jpg,0,train
3623,3824.jpg,0,train
3624,3825.jpg,0,train
3625,3826.jpg,0,train
3626,3827.jpg,0,train
3627,3828.jpg,0,train
3628,3829.jpg,0,test
3629,3830.jpg,0,val
3630,3831.jpg,0,train
3631,3832.jpg,0,train
3632,3833.jpg,0,train
3633,3834.jpg,0,test
3634,3835.jpg,0,train
3635,3836.jpg,0,train
3636,3837.jpg,0,train
3637,3838.jpg,0,train
3638,3839.jpg,0,test
3639,3840.jpg,0,train
3640,3841.jpg,0,val
3641,3842.jpg,0,train
3642,3843.jpg,0,train
3643,3844.jpg,0,train
3644,3845.jpg,0,train
3645,3846.jpg,0,train
3646,3847.jpg,0,train
3647,3848.jpg,0,train
3648,3849.jpg,0,train
3649,3850.jpg,0,train
3650,3851.jpg,0,train
3651,3852.jpg,0,train
3652,3853.jpg,0,train
3653,3854.jpg,0,val
3654,3855.jpg,0,train
3655,3856.jpg,0,train
3656,3857.jpg,0,train
3657,3858.jpg,0,test
3658,3859.jpg,0,train
3659,3860.jpg,0,train
3660,3861.jpg,0,train
3661,3862.jpg,0,val
3662,3863.jpg,0,train
3663,3864.jpg,0,test
3664,3865.jpg,0,train
3665,3866.jpg,0,train
3666,3867.jpg,0,test
3667,3868.jpg,0,val
3668,3869.jpg,0,train
3669,3870.jpg,0,test
3670,3871.jpg,0,train
3671,3872.jpg,0,test
3672,3873.jpg,0,train
3673,3874.jpg,0,train
3674,3875.jpg,0,train
3675,3876.jpg,0,train
3676,3877.jpg,0,train
3677,3878.jpg,0,train
3678,3879.jpg,0,val
3679,3880.jpg,0,val
3680,3881.jpg,0,val
3681,3882.jpg,0,val
3682,3883.jpg,0,train
3683,3884.jpg,0,train
3684,3885.jpg,0,train
3685,3886.jpg,0,test
3686,3887.jpg,0,train
3687,3888.jpg,0,train
3688,3889.jpg,0,train
3689,3890.jpg,0,train
3690,3891.jpg,0,train
3691,3892.jpg,0,val
3692,3893.jpg,0,train
3693,3894.jpg,0,train
3694,3895.jpg,0,train
3695,3896.jpg,0,train
3696,3897.jpg,0,train
3697,3898.jpg,0,test
3698,3899.jpg,0,train
3699,3900.jpg,0,train
3700,3901.jpg,0,test
3701,3902.jpg,0,train
3702,3903.jpg,0,train
3703,3904.jpg,0,train
3704,3905.jpg,0,train
3705,3906.jpg,0,train
3706,3907.jpg,0,train
3707,3908.jpg,0,test
3708,3909.jpg,0,train
3709,3910.jpg,0,train
3710,3911.jpg,0,train
3711,3912.jpg,0,train
3712,3913.jpg,0,test
3713,3914.jpg,0,train
3714,3915.jpg,0,train
3715,3916.jpg,0,train
3716,3917.jpg,0,test
3717,3918.jpg,0,train
3718,3919.jpg,0,train
3719,3920.jpg,0,train
3720,3921.jpg,0,train
3721,3922.jpg,0,train
3722,3923.jpg,0,train
3723,3924.jpg,0,train
3724,3925.jpg,0,train
3725,3926.jpg,0,train
3726,3927.jpg,0,test
3727,3928.jpg,0,train
3728,3929.jpg,0,train
3729,3930.jpg,0,val
3730,3931.jpg,0,train
3731,3932.jpg,0,test
3732,3933.jpg,0,train
3733,3934.jpg,0,train
3734,3935.jpg,0,test
3735,3936.jpg,0,test
3736,3937.jpg,0,test
3737,3938.jpg,0,train
3738,3939.jpg,0,train
3739,3940.jpg,0,train
3740,3941.jpg,0,train
3741,3942.jpg,0,train
3742,3943.jpg,0,test
3743,3944.jpg,0,train
3744,3945.jpg,0,test
3745,3946.jpg,0,test
3746,3947.jpg,0,train
3747,3948.jpg,0,train
3748,3949.jpg,0,train
3749,3950.jpg,0,train
3750,3951.jpg,0,train
3751,3952.jpg,0,train
3752,3953.jpg,0,train
3753,3954.jpg,0,train
3754,3955.jpg,0,train
3755,3956.jpg,0,train
3756,3957.jpg,0,train
3757,3958.jpg,0,train
3758,3959.jpg,0,test
3759,3960.jpg,0,train
3760,3961.jpg,0,train
3761,3962.jpg,0,val
3762,3963.jpg,0,train
3763,3964.jpg,0,train
3764,3965.jpg,0,test
3765,3966.jpg,0,train
3766,3967.jpg,0,test
3767,3968.jpg,0,test
3768,3969.jpg,0,val
3769,3970.jpg,0,train
3770,3971.jpg,0,test
3771,3972.jpg,0,train
3772,3973.jpg,0,val
3773,3974.jpg,0,train
3774,3975.jpg,0,train
3775,3976.jpg,0,train
3776,3977.jpg,0,train
3777,3978.jpg,0,train
3778,3979.jpg,0,train
3779,3980.jpg,0,train
3780,3981.jpg,0,train
3781,3982.jpg,0,train
3782,3983.jpg,0,train
3783,3984.jpg,0,train
3784,3985.jpg,0,train
3785,3986.jpg,0,train
3786,3987.jpg,0,train
3787,3988.jpg,0,test
3788,3989.jpg,0,train
3789,3990.jpg,0,train
3790,3991.jpg,0,test
3791,3992.jpg,0,train
3792,3993.jpg,0,val
3793,3994.jpg,0,train
3794,3995.jpg,0,train
3795,3996.jpg,0,train
3796,3997.jpg,0,train
3797,3998.jpg,0,train
3798,3999.jpg,0,test
3799,4000.jpg,0,train
3800,4001.jpg,0,train
3801,4002.jpg,0,val
3802,4003.jpg,0,train
3803,4004.jpg,0,train
3804,4005.jpg,0,train
3805,4006.jpg,0,train
3806,4007.jpg,0,train
3807,4008.jpg,0,train
3808,4009.jpg,0,train
3809,4010.jpg,0,train
3810,4011.jpg,0,train
3811,4012.jpg,0,train
3812,4013.jpg,0,train
3813,4014.jpg,0,train
3814,4015.jpg,0,test
3815,4016.jpg,0,train
3816,4017.jpg,0,test
3817,4018.jpg,0,train
3818,4019.jpg,0,train
3819,4020.jpg,0,train
3820,4021.jpg,0,test
3821,4022.jpg,0,train
3822,4023.jpg,0,test
3823,4024.jpg,0,train
3824,4025.jpg,0,val
3825,4026.jpg,0,test
3826,4027.jpg,0,train
3827,4028.jpg,0,test
3828,4029.jpg,0,test
3829,4030.jpg,0,train
3830,4031.jpg,0,train
3831,4032.jpg,0,train
3832,4033.jpg,0,train
3833,4034.jpg,0,train
3834,4035.jpg,0,train
3835,4036.jpg,0,train
3836,4037.jpg,0,train
3837,4038.jpg,0,train
3838,4039.jpg,0,val
3839,4040.jpg,0,train
3840,4041.jpg,0,train
3841,4042.jpg,0,train
3842,4043.jpg,0,train
3843,4044.jpg,0,train
3844,4045.jpg,0,train
3845,4046.jpg,0,test
3846,4047.jpg,0,train
3847,4048.jpg,0,train
3848,4049.jpg,0,train
3849,4050.jpg,0,val
3850,4051.jpg,0,train
3851,4052.jpg,0,test
3852,4053.jpg,0,train
3853,4054.jpg,0,train
3854,4055.jpg,0,train
3855,4056.jpg,0,train
3856,4057.jpg,0,train
3857,4058.jpg,0,train
3858,4059.jpg,0,train
3859,4060.jpg,0,train
3860,4061.jpg,0,train
3861,4062.jpg,0,train
3862,4063.jpg,0,train
3863,4064.jpg,0,train
3864,4065.jpg,0,train
3865,4066.jpg,0,train
3866,4067.jpg,0,train
3867,4068.jpg,0,train
3868,4069.jpg,0,train
3869,4070.jpg,0,val
3870,4071.jpg,0,train
3871,4072.jpg,0,train
3872,4073.jpg,0,train
3873,4074.jpg,0,test
3874,4075.jpg,0,train
3875,4076.jpg,0,train
3876,4077.jpg,0,train
3877,4078.jpg,0,train
3878,4079.jpg,0,train
3879,4080.jpg,0,train
3880,4081.jpg,0,train
3881,4082.jpg,0,train
3882,4083.jpg,0,val
3883,4084.jpg,0,train
3884,4085.jpg,0,train
3885,4086.jpg,0,train
3886,4087.jpg,0,train
3887,4088.jpg,0,val
3888,4089.jpg,0,train
3889,4090.jpg,0,train
3890,4091.jpg,0,val
3891,4092.jpg,0,train
3892,4093.jpg,0,test
3893,4094.jpg,0,train
3894,4095.jpg,0,train
3895,4096.jpg,0,train
3896,4097.jpg,0,train
3897,4098.jpg,0,train
3898,4099.jpg,0,train
3899,4100.jpg,0,val
3900,4101.jpg,0,train
3901,4102.jpg,0,test
3902,4103.jpg,0,train
3903,4104.jpg,0,train
3904,4105.jpg,0,test
3905,4106.jpg,0,train
3906,4107.jpg,0,test
3907,4108.jpg,0,train
3908,4109.jpg,0,val
3909,4110.jpg,0,test
3910,4111.jpg,0,train
3911,4112.jpg,0,train
3912,4113.jpg,0,val
3913,4114.jpg,0,train
3914,4115.jpg,0,train
3915,4116.jpg,0,test
3916,4117.jpg,0,val
3917,4118.jpg,0,train
3918,4119.jpg,0,train
3919,4120.jpg,0,val
3920,4121.jpg,0,val
3921,4122.jpg,0,val
3922,4123.jpg,0,train
3923,4124.jpg,0,train
3924,4125.jpg,0,train
3925,4126.jpg,0,train
3926,4127.jpg,0,train
3927,4128.jpg,0,train
3928,4129.jpg,0,test
3929,4130.jpg,0,val
3930,4131.jpg,0,test
3931,4132.jpg,0,train
3932,4133.jpg,0,train
3933,4134.jpg,0,train
3934,4135.jpg,0,test
3935,4136.jpg,0,test
3936,4137.jpg,0,test
3937,4138.jpg,0,train
3938,4139.jpg,0,train
3939,4140.jpg,0,train
3940,4141.jpg,0,val
3941,4142.jpg,0,test
3942,4143.jpg,0,test
3943,4144.jpg,0,train
3944,4145.jpg,0,test
3945,4146.jpg,0,train
3946,4147.jpg,0,train
3947,4148.jpg,0,train
3948,4149.jpg,0,test
3949,4150.jpg,0,train
3950,4151.jpg,0,test
3951,4152.jpg,0,val
3952,4153.jpg,0,train
3953,4154.jpg,0,test
3954,4155.jpg,0,test
3955,4156.jpg,0,train
3956,4157.jpg,0,train
3957,4158.jpg,0,val
3958,4159.jpg,0,train
3959,4160.jpg,0,train
3960,4161.jpg,0,test
3961,4162.jpg,0,test
3962,4163.jpg,0,train
3963,4164.jpg,0,train
3964,4165.jpg,0,train
3965,4166.jpg,0,train
3966,4167.jpg,0,train
3967,4168.jpg,0,test
3968,4169.jpg,0,val
3969,4170.jpg,0,train
3970,4171.jpg,0,train
3971,4172.jpg,0,train
3972,4173.jpg,0,test
3973,4174.jpg,0,train
3974,4175.jpg,0,test
3975,4176.jpg,0,test
3976,4177.jpg,0,train
3977,4178.jpg,0,train
3978,4179.jpg,0,train
3979,4180.jpg,0,train
3980,4181.jpg,0,train
3981,4182.jpg,0,train
3982,4183.jpg,0,train
3983,4184.jpg,0,val
3984,4185.jpg,0,train
3985,4186.jpg,0,train
3986,4187.jpg,0,train
3987,4188.jpg,0,train
3988,4189.jpg,0,train
3989,4190.jpg,0,train
3990,4191.jpg,0,train
3991,4192.jpg,0,val
3992,4193.jpg,0,train
3993,4194.jpg,0,train
3994,4195.jpg,0,test
3995,4196.jpg,0,train
3996,4197.jpg,0,train
3997,4198.jpg,0,train
3998,4199.jpg,0,train
3999,4200.jpg,0,test
4000,4201.jpg,0,train
4001,4202.jpg,0,train
4002,4203.jpg,0,test
4003,4204.jpg,0,train
4004,4205.jpg,0,train
4005,4206.jpg,0,train
4006,4207.jpg,0,train
4007,4208.jpg,0,val
4008,4209.jpg,0,train
4009,4210.jpg,0,test
4010,4211.jpg,0,train
4011,4212.jpg,0,train
4012,4213.jpg,0,train
4013,4214.jpg,0,train
4014,4215.jpg,0,test
4015,4216.jpg,0,test
4016,4217.jpg,0,train
4017,4218.jpg,0,val
4018,4219.jpg,0,train
4019,4220.jpg,0,train
4020,4221.jpg,0,train
4021,4222.jpg,0,test
4022,4223.jpg,0,train
4023,4224.jpg,0,test
4024,4225.jpg,0,train
4025,4226.jpg,0,train
4026,4227.jpg,0,train
4027,4228.jpg,0,train
4028,4229.jpg,0,train
4029,4230.jpg,0,val
4030,4231.jpg,0,train
4031,4232.jpg,0,train
4032,4233.jpg,0,train
4033,4234.jpg,0,test
4034,4235.jpg,0,train
4035,4236.jpg,0,train
4036,4237.jpg,0,test
4037,4238.jpg,0,val
4038,4239.jpg,0,train
4039,4240.jpg,0,train
4040,4241.jpg,0,test
4041,4242.jpg,0,train
4042,4243.jpg,0,val
4043,4244.jpg,0,train
4044,4245.jpg,0,train
4045,4246.jpg,0,val
4046,4247.jpg,0,train
4047,4248.jpg,0,train
4048,4249.jpg,0,test
4049,4250.jpg,0,train
4050,4251.jpg,0,train
4051,4252.jpg,0,train
4052,4253.jpg,0,train
4053,4254.jpg,0,train
4054,4255.jpg,0,train
4055,4256.jpg,0,train
4056,4257.jpg,0,train
4057,4258.jpg,0,val
4058,4259.jpg,0,train
4059,4260.jpg,0,train
4060,4261.jpg,0,val
4061,4262.jpg,0,train
4062,4263.jpg,0,train
4063,4264.jpg,0,test
4064,4265.jpg,0,train
4065,4266.jpg,0,train
4066,4267.jpg,0,train
4067,4268.jpg,0,train
4068,4269.jpg,0,train
4069,4270.jpg,0,train
4070,4271.jpg,0,test
4071,4272.jpg,0,train
4072,4273.jpg,0,train
4073,4274.jpg,0,train
4074,4275.jpg,0,train
4075,4276.jpg,0,test
4076,4277.jpg,0,train
4077,4278.jpg,0,train
4078,4279.jpg,0,train
4079,4280.jpg,0,train
4080,4281.jpg,0,test
4081,4282.jpg,0,train
4082,4283.jpg,0,train
4083,4284.jpg,0,train
4084,4285.jpg,0,train
4085,4286.jpg,0,test
4086,4287.jpg,0,train
4087,4288.jpg,0,train
4088,4289.jpg,0,train
4089,4290.jpg,0,test
4090,4291.jpg,0,train
4091,4292.jpg,0,train
4092,4293.jpg,0,train
4093,4294.jpg,0,test
4094,4295.jpg,0,test
4095,4296.jpg,0,train
4096,4297.jpg,0,test
4097,4298.jpg,0,train
4098,4299.jpg,0,train
4099,4300.jpg,0,train
4100,4301.jpg,0,train
4101,4302.jpg,0,train
4102,4303.jpg,0,train
4103,4304.jpg,0,train
4104,4305.jpg,0,train
4105,4306.jpg,0,test
4106,4307.jpg,0,train
4107,4308.jpg,0,test
4108,4309.jpg,0,test
4109,4310.jpg,0,val
4110,4311.jpg,0,train
4111,4312.jpg,0,test
4112,4313.jpg,0,train
4113,4314.jpg,0,train
4114,4315.jpg,0,train
4115,4316.jpg,0,test
4116,4317.jpg,0,train
4117,4318.jpg,0,train
4118,4319.jpg,0,train
4119,4320.jpg,0,train
4120,4321.jpg,0,test
4121,4322.jpg,0,train
4122,4323.jpg,0,train
4123,4324.jpg,0,train
